,model,img_path,target,model_answ,question,is_num
1397,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1398,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1399,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1401,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1402,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1403,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_28.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1404,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1405,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1406,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1407,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1408,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1409,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1410,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1411,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1413,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1414,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1415,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_29.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1416,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1417,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1418,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1419,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1420,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,100,How much do you think that the image is related to a DOG?,1
1421,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1422,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1423,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1425,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1426,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1427,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_3.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1428,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1429,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1430,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1431,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1432,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1433,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,70,How much do you think that the image is related to a DOG?,1
1434,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1435,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1437,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1438,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1439,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_30.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1440,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,15,How much do you think that the image is related to a DOG?,1
1441,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1442,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1443,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1444,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1445,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1446,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1447,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1450,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1451,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_31.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1452,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1453,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1454,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1455,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1456,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1457,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1458,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1459,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,20,How much do you think that the image is related to a DOG?,1
1461,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1462,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1463,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_32.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1464,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1465,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1466,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1467,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1468,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1469,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1470,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1471,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1473,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1474,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1475,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_33.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1476,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1477,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1478,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1479,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1480,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1481,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1482,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1483,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,10,How much do you think that the image is related to a DOG?,1
1485,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1486,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1487,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_34.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1488,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1489,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1490,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1491,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1492,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1493,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1494,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1495,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1497,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1498,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1499,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_35.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1500,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,15,How much do you think that the image is related to a DOG?,1
1501,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1502,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1503,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1504,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1505,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,85,How much do you think that the image is related to a DOG?,1
1506,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1507,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,30,How much do you think that the image is related to a DOG?,1
1509,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1510,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1511,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_36.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1512,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,75,How much do you think that the image is related to a DOG?,1
1513,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1514,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,80,How much do you think that the image is related to a DOG?,1
1515,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1516,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1517,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1518,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1519,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,60,How much do you think that the image is related to a DOG?,1
1521,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1522,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,0,How much do you think that the image is related to a DOG?,1
1523,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_37.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
1524,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_38.jpg,DOG,90,How much do you think that the image is related to a DOG?,1
1525,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_38.jpg,DOG,95,How much do you think that the image is related to a DOG?,1
