,model,img_path,target,model_answ,question,is_num
4373,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4374,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4375,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4376,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4377,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a DOG?,1
4378,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
4379,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_157\cat_and_dog_157_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4380,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4381,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4382,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4383,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4384,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4385,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4386,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4387,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4388,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4389,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4390,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4391,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_158\cat_and_dog_158_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4392,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4393,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4394,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4395,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4396,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
4397,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4398,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4399,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4401,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a DOG?,1
4402,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
4403,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_159\cat_and_dog_159_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4404,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4405,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4406,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4407,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4408,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
4409,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4410,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4411,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4412,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4413,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4414,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
4415,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_16\cat_and_dog_16_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4416,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a DOG?,1
4417,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4418,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a DOG?,1
4419,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4420,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4421,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
4422,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4423,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
4424,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,57,How much do you think that the image is related to a DOG?,1
4425,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
4426,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
4427,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_160\cat_and_dog_160_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
4428,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4429,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4430,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4431,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4432,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4433,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4434,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4435,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4436,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
4437,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4438,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
4439,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_161\cat_and_dog_161_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4440,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4441,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4442,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4443,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4444,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4445,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4446,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4447,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4448,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4449,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4450,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
4451,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_162\cat_and_dog_162_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4452,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4453,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4454,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4455,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4456,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4457,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4458,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4459,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4460,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4461,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4462,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4463,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_163\cat_and_dog_163_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4464,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4465,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,10,How much do you think that the image is related to a DOG?,1
4466,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
4467,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a DOG?,1
4468,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
4469,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
4470,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4471,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
4472,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
4473,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
4474,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_164\cat_and_dog_164_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
