,model,img_path,target,model_answ,question,is_num,attr_num
2822,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,23
2823,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,23
2824,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,23
2825,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,23
2826,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,23
2827,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,23
2829,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,23
2830,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,23
2831,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_23.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,23
2832,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,2,How much do you think that the image is related to a DOG?,1,24
2833,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2834,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2835,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2836,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2837,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2838,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2839,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,24
2842,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,24
2843,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_24.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,24
2844,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2845,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2846,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2847,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2848,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2849,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2850,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2851,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,25
2852,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2853,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2854,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2855,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_25.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,25
2856,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,26
2857,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,26
2858,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,26
2859,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,26
2860,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,5,How much do you think that the image is related to a DOG?,1,26
2861,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,26
2862,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,26
2863,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,26
2866,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,26
2867,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_26.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,26
2868,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,2,How much do you think that the image is related to a DOG?,1,27
2869,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2870,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,27
2871,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2872,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2873,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2874,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2875,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,2,How much do you think that the image is related to a DOG?,1,27
2877,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2878,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,27
2879,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_27.jpg,CAT,20,How much do you think that the image is related to a DOG?,1,27
2880,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,28
2881,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2882,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2883,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2884,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2885,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2886,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2887,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,28
2890,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,28
2891,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_28.jpg,CAT,60,How much do you think that the image is related to a DOG?,1,28
2892,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,29
2893,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2894,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2895,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2896,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2897,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2898,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2899,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,29
2901,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2902,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,29
2903,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_29.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,29
2904,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,3
2905,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,3
2906,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,3
2907,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,3
2908,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,3
2909,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,3
2910,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,3
2911,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,3
2914,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,3
2915,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_3.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,3
2916,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,30
2917,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2918,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2919,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2920,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2921,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2922,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2923,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,30
2926,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,30
2927,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_30.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,30
2928,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,31
2929,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2930,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2931,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2932,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2933,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2934,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2935,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,31
2937,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2938,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,31
2939,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_31.jpg,CAT,20,How much do you think that the image is related to a DOG?,1,31
2940,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,32
2941,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2942,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2943,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2944,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,5,How much do you think that the image is related to a DOG?,1,32
2945,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2946,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2947,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,32
2948,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2950,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,32
2951,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_32.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,32
2952,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_33.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,33
2953,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\milk\milk_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
